Chr,Start,variance
chr18,51000001,0.0182471364291097
chr18,1000001,0.0182418018700917
chr4,143000001,0.0182059057379945
chr1,115000001,0.0181975734702008
chr1,115000001,0.0181975734702008
chr4,22000001,0.018193025462541
chr5,144000001,0.0181836047448657
chr12,53000001,0.018165371702896
chr4,59000001,0.0181610211093063
chr5,113000001,0.0181530560338478
chr2,158000001,0.0181528602793086
chr4,169000001,0.0181432677478068
chr11,13000001,0.0181369843744185
chr2,108000001,0.0181368809583336
chr5,133000001,0.0181071168821713
chr4,103000001,0.0181037169180344
chr4,158000001,0.018082760923746
chr10,72000001,0.0180231753800892
chr15,46000001,0.0180162259894732
chr8,97000001,0.0179594360279934
chr14,87000001,0.0179180657739248
chr4,74000001,0.0179105056026377
chr1,84000001,0.0179073644478541
chr1,84000001,0.0179073644478541
chr14,73000001,0.017892059160682
chr5,169000001,0.0178856539381254
chr2,204000001,0.017883544104971
chr12,104000001,0.0178721627744317
chr8,101000001,0.0178675862650726
chr4,142000001,0.0178438330006202
chr1,214000001,0.0178281303008666
chr1,214000001,0.0178281303008666
chr13,69000001,0.0178061501663572
chr4,139000001,0.0177996751581205
chr9,103000001,0.0177718049472623
chrX,147000001,0.0177341452023782
chr1,172000001,0.0177180474132592
chr1,172000001,0.0177180474132592
chr5,110000001,0.0176890003159097
chr2,113000001,0.0176779799066052
chr3,38000001,0.0176457492957244
chr10,23000001,0.0176335079398351
chr5,162000001,0.0176159385416183
chr12,23000001,0.0176059269011285
chr16,68000001,0.017590687341233
chr3,188000001,0.0175858384553058
chr8,98000001,0.0175501364726892
chr4,71000001,0.0175475144723275
chr3,181000001,0.0175131179873332
chrX,98000001,0.0175087766914348
chr13,73000001,0.0174713392048109
chr16,25000001,0.017433707102012
chr12,92000001,0.0174309669935474
chr6,8000001,0.0173235844515434
chr5,163000001,0.0172641740502141
chr4,10000001,0.0172381065288876
chr7,32000001,0.0172360826566146
chr14,79000001,0.0172325876298263
chrX,50000001,0.0172266371587059
chr7,113000001,0.0172124318054126
chr4,176000001,0.0171645634320359
chr2,123000001,0.0171527275386197
chr7,30000001,0.0171289497985726
chr4,116000001,0.0171283283604481
chr8,95000001,0.0170848136257879
chr6,12000001,0.0170837759727821
chr9,74000001,0.0170828765328051
chr4,129000001,0.0170455253550555
chr2,118000001,0.0170404499955274
chr1,48000001,0.0169976477291894
chr1,48000001,0.0169976477291894
chr1,192000001,0.0169972327192522
chr1,192000001,0.0169972327192522
chr5,30000001,0.0169821708750882
chr3,144000001,0.0169669534318928
chr2,131000001,0.016961048992615
chr7,14000001,0.0169488522240148
chr15,1000001,0.0169419584762051
chr10,11000001,0.0169381278273944
chr16,71000001,0.0169322584416972
chr1,20000001,0.0169281941491445
chr1,20000001,0.0169281941491445
chr8,93000001,0.0169216664005823
chr5,148000001,0.0169190273472795
chr17,52000001,0.01688437424163
chr6,17000001,0.0168656346147272
chr5,72000001,0.0168543166435623
chr3,175000001,0.0167831049484814
chr1,166000001,0.0167730199896014
chr1,166000001,0.0167730199896014
chr5,13000001,0.0167644327145756
chr8,71000001,0.0167597681403987
chr4,159000001,0.0167546522474801
chr15,51000001,0.0167523074942934
chr13,113000001,0.0167245573492324
chr3,18000001,0.01671223306806
chr9,138000001,0.0166912883509615
chr6,22000001,0.0166843765094448
chrX,41000001,0.0166801505915616
chr11,87000001,0.0166789423650335
chr6,33000001,0.0166549001163058
chr2,60000001,0.0166194920346801
chr4,167000001,0.0166084873226529
chr17,55000001,0.0166028876395781
chr1,57000001,0.0165460692614518
chr1,57000001,0.0165460692614518
chr3,101000001,0.0165454435131783
chr12,90000001,0.0165340555855163
chr16,4000001,0.0165070298207329
chr5,81000001,0.0164775484123957
chr2,213000001,0.0164747496323549
chr19,44000001,0.0164734909066434
chr22,38000001,0.0164580293627251
chr9,149000001,0.0164407523971175
chr8,66000001,0.0164333012995566
chr20,18000001,0.0164281951768258
chr2,66000001,0.016422618650273
chr21,27000001,0.0164184512344187
chr3,171000001,0.0163863485835648
chr1,225000001,0.0163801949495723
chr1,225000001,0.0163801949495723
chr4,132000001,0.0163611631454936
chr7,28000001,0.0163480593143202
chr10,49000001,0.0163472448154614
chr18,50000001,0.0163074471824292
chr7,15000001,0.016289567718839
chr8,25000001,0.0162758902224272
chr9,89000001,0.01624274846632
chr1,179000001,0.0162022465173362
chr1,179000001,0.0162022465173362
chr13,92000001,0.0161860856827545
chr15,22000001,0.0161504035529543
chr2,64000001,0.0161468222779198
chr19,20000001,0.0161355929585094
chr1,218000001,0.0161232588003961
chr1,218000001,0.0161232588003961
chr20,34000001,0.0161211113523126
chr8,96000001,0.0161084966308204
chr6,53000001,0.0160784598575096
chr12,82000001,0.0160648199009822
chr19,18000001,0.0160599501937921
chr15,85000001,0.0160593819247006
chr8,35000001,0.0160368637720366
chr2,205000001,0.0160167180643654
chr3,143000001,0.0160158574714425
chr2,59000001,0.0160102377453275
chr6,153000001,0.0159767597055078
chr7,37000001,0.0159707437689695
chr19,15000001,0.0159649433485661
chr9,73000001,0.0159608565743344
chr12,107000001,0.0159508524143871
chrX,16000001,0.0159505177242297
chr18,5000001,0.0159493090519538
chr5,127000001,0.0159237854799294
chr7,10000001,0.0158990568963905
chr10,52000001,0.0158794347711937
chr10,105000001,0.0158720519357289
chr4,124000001,0.0158422185639934
chr10,63000001,0.0158413315898466
chr4,173000001,0.0158353483770521
chr3,27000001,0.0158342701039896
chrX,134000001,0.0158124187975199
chr8,131000001,0.0158061919698538
chr5,8000001,0.0158008532220311
chr2,31000001,0.0157907623739342
chr16,61000001,0.0157893866281971
chr14,68000001,0.0157808545481144
chr10,66000001,0.0157600859947045
chr6,143000001,0.0157533152490826
chr5,158000001,0.0157310118323954
chr12,65000001,0.0157082420733395
chr2,141000001,0.0156982485901443
chr5,93000001,0.0156698646840341
chr14,81000001,0.0156619142093718
chr10,99000001,0.0156606225488993
chr11,91000001,0.015656332568334
chr9,77000001,0.0156561633976668
chr8,117000001,0.0156548597916225
chr10,62000001,0.0155771043190128
chr3,13000001,0.0155561349829938
chr16,86000001,0.0155509810653229
chr21,16000001,0.0155498640568513
chr11,9000001,0.0155270798799435
chr7,49000001,0.0154911865904538
chr18,35000001,0.0154730726342839
chr11,113000001,0.0154562400488549
chr5,161000001,0.0154553121430985
chr14,40000001,0.0154220322263818
chr11,81000001,0.0153614120140223
chr6,39000001,0.0153520904443017
chr18,23000001,0.0152938209776682
chr14,66000001,0.0152854369340963
chr10,21000001,0.0152798537344645
chr18,49000001,0.0152179702311112
chrX,84000001,0.0151345241380266
chr1,188000001,0.0151149362779489
chr1,188000001,0.0151149362779489
chr11,64000001,0.0151076405960994
chr9,13000001,0.0150987564515601
chr3,39000001,0.0150929090111812
chr6,103000001,0.0150916590233306
chr8,74000001,0.0150663817814642
chr12,69000001,0.0150567207903882
chr1,234000001,0.015051940256444
chr1,234000001,0.015051940256444
chr2,73000001,0.0150441674070289
chr12,70000001,0.0150413067969134
chr3,59000001,0.0150403543277925
chr9,134000001,0.0150288867057877
chr2,14000001,0.0150162296939856
chr6,147000001,0.0150041908719687
chr3,70000001,0.0149203933788067
chr7,111000001,0.0148932734211398
chr7,5000001,0.0148919611469195
chr8,20000001,0.0148683710961648
chr5,70000001,0.0148617945230419
chr1,209000001,0.0148588262977942
chr1,209000001,0.0148588262977942
chr11,18000001,0.0148439771349241
chr2,140000001,0.0148376791110659
chr1,220000001,0.0148083640076997
chr1,220000001,0.0148083640076997
chr13,37000001,0.014797098344161
chr9,41000001,0.0147725220690603
chr3,76000001,0.0147707018010365
chr2,13000001,0.0147564495216002
chr11,73000001,0.0147517905948076
chr5,122000001,0.0147486477258612
chr12,29000001,0.0147400566608268
chr2,92000001,0.0147244020913975
chr11,29000001,0.0146889364746171
chr1,217000001,0.0146848881939793
chr1,217000001,0.0146848881939793
chr5,156000001,0.0146739971136826
chr2,69000001,0.0146316330501284
chr4,68000001,0.0146300794935669
chr12,97000001,0.0146275355168907
chr4,145000001,0.0146126272518587
chr2,176000001,0.0145849979931344
chr3,134000001,0.0145559979531321
chr12,51000001,0.01455279905971
chr6,145000001,0.01453823978656
chr13,80000001,0.0145121809177946
chr9,101000001,0.0144812343418078
chr7,145000001,0.0144668129779522
chr15,83000001,0.014461716768413
chr15,79000001,0.0144296514386754
chr17,68000001,0.0144267819854749
chr4,93000001,0.0144141563125285
chr5,159000001,0.0144013997173427
chr16,64000001,0.0143986530463547
chr13,96000001,0.0143953690521348
chr3,151000001,0.01437396035609
chr2,101000001,0.0143152393361711
chr12,71000001,0.0142974426963626
chr18,36000001,0.0142607533718975
chr12,87000001,0.0142505718756222
chr4,1,0.0142091828041024
chr12,58000001,0.014207997670363
chr21,37000001,0.0141997428457484
chrX,70000001,0.0141928486567983
chr11,30000001,0.01417923843555
chr21,34000001,0.0141784352211201
chr13,60000001,0.0141728735554084
chr3,142000001,0.0141597705902809
chr20,23000001,0.014157015663443
chr1,201000001,0.01412548045832
chr1,201000001,0.01412548045832
chr14,42000001,0.0141146384536932
chr1,27000001,0.0140731514798727
chr1,27000001,0.0140731514798727
chr21,23000001,0.0140553346460854
chr13,66000001,0.014024963184418
chr4,36000001,0.0139900069305645
chr2,94000001,0.0139574434509115
chr13,83000001,0.013948837060255
chr17,69000001,0.0139466967573985
chr6,55000001,0.013940723409928
chr5,20000001,0.0139157850256986
chr17,76000001,0.0139130720092451
chr3,108000001,0.0139097452970961
chr14,74000001,0.0139051479535924
chr5,106000001,0.0138960955860767
chr11,116000001,0.0138900016332124
chr6,91000001,0.0138713184039566
chr7,18000001,0.0138657123707298
chr2,198000001,0.0138608768316173
chr14,38000001,0.0138567064472525
chr6,44000001,0.0138437642814398
chr7,84000001,0.0138420333767463
chr6,155000001,0.0138314048008464
chr7,90000001,0.013812232648422
chr18,41000001,0.0137891842169345
chr2,242000001,0.0137828693861003
chr16,22000001,0.0137757173383999
chr21,19000001,0.0137632458009023
chr11,27000001,0.0137454423374493
chr5,27000001,0.0137389393271017
chr6,89000001,0.0137080989962115
chr2,219000001,0.013704149181434
chr1,152000001,0.0136887330249164
chr1,152000001,0.0136887330249164
chr1,148000001,0.0136832212456535
chr1,148000001,0.0136832212456535
chr5,98000001,0.0136476519675873
chrX,34000001,0.0136389532780421
chr6,136000001,0.0136311577898201
chr18,53000001,0.0135997755508844
chr1,170000001,0.0135961735388026
chr1,170000001,0.0135961735388026
chr6,104000001,0.013588458123502
chr2,138000001,0.0135811203416085
chr2,100000001,0.013571715777564
chr7,121000001,0.0135545281612442
chr2,130000001,0.0135316996532142
chrX,128000001,0.0135167825366369
chr15,59000001,0.0135128023610095
chr12,48000001,0.0135075085736593
chr18,79000001,0.013505724445417
chr2,115000001,0.0135057216492372
chr3,72000001,0.0135051120071657
chr8,103000001,0.0135047445876522
chr2,239000001,0.0134889901378495
chr2,35000001,0.0134842674007296
chr2,124000001,0.0134745067448897
chr18,55000001,0.013461882184473
chr18,44000001,0.0134502972403511
chr13,85000001,0.0134442048854754
chr8,32000001,0.0133908194034115
chr15,73000001,0.013349611594306
chr2,129000001,0.013346670710763
chr4,41000001,0.0133432483159594
chr5,78000001,0.0133419877331711
chr20,22000001,0.0133096447080157
chr6,25000001,0.0132878177889813
chr11,42000001,0.0132721072127277
chrX,61000001,0.0132542909258054
chr1,100000001,0.013249147522605
chr1,100000001,0.013249147522605
chr1,153000001,0.0132454070116764
chr1,153000001,0.0132454070116764
chr6,121000001,0.0132436283519312
chr9,26000001,0.0132430241728899
chr10,104000001,0.0132137231829175
chrX,111000001,0.0132102671388032
chr4,175000001,0.0131989548306123
chr12,91000001,0.0131949129033727
chr6,118000001,0.0131907628913252
chr7,130000001,0.0131837705545798
chrX,127000001,0.0131807959540927
chr3,149000001,0.0131644908647189
chr5,6000001,0.0131644293697948
chr15,75000001,0.0131490848100394
chr3,28000001,0.0131358854247732
chrX,53000001,0.0131355820269911
chr11,78000001,0.0131200007877075
chr7,123000001,0.0131159419335467
chr5,136000001,0.0130958448852232
chr1,88000001,0.0130860711806195
chr1,88000001,0.0130860711806195
chr2,179000001,0.013084028643018
chr2,136000001,0.0130724066351533
chr2,149000001,0.0130700649732679
chr9,118000001,0.0130676528713019
chr11,60000001,0.0130238006866764
chr9,113000001,0.0129939232207222
chr19,19000001,0.0129733432324345
chr5,64000001,0.0129622371049634
chr4,166000001,0.0129608223475882
chr11,83000001,0.0129576332322343
chr1,181000001,0.0129437802008405
chr1,181000001,0.0129437802008405
chr6,158000001,0.0129379187005514
chr18,26000001,0.0129326895162218
chr3,20000001,0.0129063514159172
chr5,112000001,0.0129056862692388
chr5,41000001,0.0129004493930473
chr13,58000001,0.0128888090802872
chr5,150000001,0.0128764165812445
chr6,29000001,0.0128739022239804
chr6,144000001,0.0128673806497267
chr9,37000001,0.0128532860377062
chr14,18000001,0.0128283032618787
chr9,75000001,0.0128279352303586
chr8,84000001,0.0128208494051137
chr8,65000001,0.0128124547521867
chr3,129000001,0.0128093145625145
chr19,61000001,0.0128091925017851
chr7,3000001,0.0127919483913813
chr13,48000001,0.012783957450269
chr15,69000001,0.0127816674810005
chrX,133000001,0.0127769857294355
chr1,169000001,0.0127656467478286
chr1,169000001,0.0127656467478286
chr8,89000001,0.0127583199289917
chrX,52000001,0.0127545715501032
chr15,55000001,0.0127542820771532
chr3,35000001,0.0127282999885721
chr3,26000001,0.012719852298999
chr9,21000001,0.0127197170565178
chr2,87000001,0.0127167821820423
chr11,125000001,0.0127118378306925
chr4,83000001,0.0126868119997214
chr2,15000001,0.0126729877001824
chr7,127000001,0.0126606727685088
chr1,198000001,0.0126349295651012
chr1,198000001,0.0126349295651012
chr20,47000001,0.0126318089885804
chr10,123000001,0.0126132371024732
chr1,116000001,0.0126106655874574
chr1,116000001,0.0126106655874574
chr4,72000001,0.0125980280473154
chr3,16000001,0.0125954710096978
chr5,53000001,0.0125770638442499
chr19,31000001,0.0125664475315837
chr11,107000001,0.0125366388356564
chr2,120000001,0.0125302990553022
chr1,206000001,0.012529596632888
chr1,206000001,0.012529596632888
chr3,100000001,0.0125196112328698
chr2,49000001,0.0125186869508578
chr9,121000001,0.0125123935072934
chr4,85000001,0.012510445146665
chr1,102000001,0.0125086902435527
chr1,102000001,0.0125086902435527
chr10,50000001,0.0124872636644646
chr8,53000001,0.0124760052818589
chr3,138000001,0.012449938049256
chr19,34000001,0.0124359109160652
chr7,12000001,0.0124324521115013
chr2,200000001,0.0124277592132126
chr2,76000001,0.012426981855358
chr21,1000001,0.0124183119528527
chr10,96000001,0.0124032305895347
chr11,37000001,0.0123975211313154
chr10,56000001,0.0123965669382172
chr3,9000001,0.0123917700218413
chr13,53000001,0.012386187290044
chr10,119000001,0.012375026175412
chr10,31000001,0.012374847939799
chr15,99000001,0.0123730551307478
chr4,91000001,0.0123635831551749
chr5,104000001,0.0123474796018228
chr19,41000001,0.0123113262750341
chr6,148000001,0.0123041225651335
chr2,206000001,0.0122871852769615
chr1,219000001,0.0122858805942656
chr1,219000001,0.0122858805942656
chr1,119000001,0.0122791681768917
chr1,119000001,0.0122791681768917
chr13,70000001,0.0122760086222044
chrX,97000001,0.0122543704959936
chr1,195000001,0.0122269711529336
chr1,195000001,0.0122269711529336
chr13,93000001,0.0122245332965549
chr7,70000001,0.0122024902572277
chr11,33000001,0.0121898365576207
chr14,63000001,0.0121816973986018
chr9,79000001,0.0121525701347729
chr21,15000001,0.0121273328293134
chr14,85000001,0.0121262466216191
chr2,226000001,0.0121145534776937
chr6,75000001,0.0121088065275634
chr1,176000001,0.0120902275563959
chr1,176000001,0.0120902275563959
chr19,50000001,0.0120881023133703
chr2,202000001,0.0120849655072626
chr1,222000001,0.0120815775225975
chr1,222000001,0.0120815775225975
chr3,147000001,0.0120558418885591
chr8,83000001,0.0120433266304823
chr4,161000001,0.0120400029721493
chr3,182000001,0.0120369555401048
chr18,38000001,0.012029199790025
chr3,42000001,0.0120262468842628
chr3,126000001,0.012025810815359
chr7,78000001,0.0119923536772713
chr19,30000001,0.0119814212535766
chr5,56000001,0.0119735922123977
chr11,76000001,0.0119440382792586
chr8,87000001,0.011927525414096
chr3,123000001,0.0118965027245872
chr2,65000001,0.0118944483281422
chr6,113000001,0.0118911201390277
chr6,124000001,0.0118535705194322
chr7,50000001,0.0118362815770946
chr14,97000001,0.0118252862881982
chr13,40000001,0.0118243027323811
chr12,95000001,0.0118199303974168
chr7,2000001,0.0118132996729429
chr21,1,0.0118117510034622
chr15,52000001,0.0118057627838268
chrX,36000001,0.011791909626428
chr9,31000001,0.0117918976500032
chr1,21000001,0.0117903736609287
chr1,21000001,0.0117903736609287
chr18,37000001,0.01178354395881
chr10,101000001,0.0117716854498013
chr4,117000001,0.0117545569345338
chr15,56000001,0.0117526609809527
chr5,21000001,0.0117444509997742
chr14,52000001,0.0117432777718041
chr13,75000001,0.0117394163985555
chr4,170000001,0.0117322600990384
chr6,98000001,0.011703300009103
chr2,38000001,0.0116930696991273
chr2,93000001,0.0116900377386352
chr1,185000001,0.0116867897754345
chr1,185000001,0.0116867897754345
chr2,56000001,0.0116829912139565
chr3,36000001,0.0116666827417901
chr10,84000001,0.0116621385082991
chr17,28000001,0.011661938818542
chr1,16000001,0.0116595526120864
chr1,16000001,0.0116595526120864
chr13,59000001,0.0116505321361228
chr9,11000001,0.0116358582968743
chrX,24000001,0.0116281310881511
chr17,51000001,0.0116115127279811
chr2,78000001,0.0115728967577058
chr3,103000001,0.011564995021714
chr22,6000001,0.0115640160564871
chr7,122000001,0.0115296625420143
chr13,84000001,0.0115261243413155
chr10,83000001,0.0115223264367207
chr10,92000001,0.0115056140108027
chr4,153000001,0.0115021078776045
chr12,76000001,0.0114958088009283
chr3,105000001,0.011489141414393
chrX,88000001,0.0114603828992252
chr1,83000001,0.0114478676116413
chr1,83000001,0.0114478676116413
chr13,76000001,0.011446302522524
chrX,95000001,0.0114382848681929
chr8,29000001,0.0114096794298623
chr2,162000001,0.0113801219973112
chr11,71000001,0.0113573512965245
chr11,101000001,0.0113534417434167
chr2,74000001,0.0113468335863179
chr3,162000001,0.0113466570258375
chr6,74000001,0.0113260137995537
chr4,120000001,0.0113093927545316
chr4,94000001,0.0112803024441392
chr2,164000001,0.0112790932203359
chr19,48000001,0.0112666750444899
chr12,102000001,0.011263304023633
chr3,158000001,0.0112566510686628
chr5,86000001,0.01125132328277
chr1,104000001,0.0112489343898429
chr1,104000001,0.0112489343898429
chr2,107000001,0.0112198404873012
chr14,49000001,0.0112017016896537
chr2,209000001,0.0111909850575792
chr10,108000001,0.0111801003430254
chr2,241000001,0.0111699586022923
chr9,32000001,0.0111683251462784
chr4,122000001,0.0111636213463948
chr2,147000001,0.0111410591571346
chr1,143000001,0.0111228088319829
chr1,143000001,0.0111228088319829
chr16,70000001,0.0110997534099583
chr8,76000001,0.011079383511168
chr1,19000001,0.011074147875857
chr1,19000001,0.011074147875857
chr7,36000001,0.0110706391355756
chr9,5000001,0.0110449876818052
chrX,129000001,0.0110343658184343
chr18,22000001,0.0110251559090247
chr10,76000001,0.0110101574646478
chr3,32000001,0.0110099911067228
chr3,68000001,0.0110089635456794
chr7,51000001,0.010988096860574
chr14,64000001,0.0109679176353073
chr6,85000001,0.0109597442607738
chr14,36000001,0.0109528503608948
chr12,122000001,0.010949486195843
chr15,30000001,0.0109249092526735
chr2,53000001,0.0108981677900911
chr12,42000001,0.0108924675368109
chr5,39000001,0.0108566037030317
chr4,2000001,0.0108494306475038
chr5,59000001,0.0108376335413276
chr6,97000001,0.0108325256536599
chr18,29000001,0.0108290627672538
chr5,65000001,0.0108175483270924
chr9,78000001,0.0108156784842153
chr3,37000001,0.0107960862695373
chr8,58000001,0.0107914888788304
chr4,105000001,0.0107756512123852
chr7,103000001,0.0107625994883081
chrX,135000001,0.0107406528625432
chr2,183000001,0.0107179289488301
chr6,83000001,0.0107132865092534
chr12,62000001,0.0107012162906951
chr12,109000001,0.0107005684954134
chr7,35000001,0.0106885046445416
chr5,111000001,0.0106796795777093
chr13,22000001,0.0106723643884073
chr7,55000001,0.0106548915789652
chr11,109000001,0.0106440878564048
chr13,86000001,0.0106262437613409
chr4,108000001,0.0106221141621176
chr1,37000001,0.0106017165544777
chr1,37000001,0.0106017165544777
chr5,121000001,0.0105808677833442
chr17,39000001,0.0105774230993568
chrX,153000001,0.0105740515494329
chr2,85000001,0.0105449408126224
chr12,64000001,0.0105307366516008
chr5,155000001,0.0105300217379395
chr8,107000001,0.0105246803309699
chr17,38000001,0.0105113358180421
chr10,120000001,0.010509067190817
chr10,47000001,0.0105071562387072
chr5,171000001,0.0104848313141102
chr4,70000001,0.0104645370498428
chr1,151000001,0.0104449330639245
chr1,151000001,0.0104449330639245
chr14,78000001,0.0104415134965778
chr9,15000001,0.0104378009205017
chr19,12000001,0.0104328003304784
chr1,144000001,0.0104327318337816
chr1,144000001,0.0104327318337816
chr6,77000001,0.0104087019253726
chr9,81000001,0.0103816221979553
chr9,116000001,0.0103650025592751
chr6,106000001,0.0103635062157153
chr4,118000001,0.010363332898385
chr1,211000001,0.0103166157573721
chr1,211000001,0.0103166157573721
chr6,80000001,0.0103131967579235
chr4,138000001,0.0103084751320337
chr1,41000001,0.0102951688246768
chr1,41000001,0.0102951688246768
chr4,102000001,0.0102890632961773
chr22,4000001,0.0102781320232188
chr3,40000001,0.0102643651384842
chr14,57000001,0.0102621518217918
chr10,116000001,0.0102586312561865
chr10,25000001,0.0102244222833441
chr9,86000001,0.0102077619889643
chr14,92000001,0.0102073844293474
chr4,63000001,0.0101920494471434
chr14,96000001,0.0101711184912558
chr9,6000001,0.0101627084449708
chr4,12000001,0.0101621555803038
chr1,44000001,0.0101411196455261
chr1,44000001,0.0101411196455261
chr22,32000001,0.0101328537496772
chr2,153000001,0.0101282829231467
chr2,17000001,0.0101102034551321
chr4,128000001,0.0100925635166598
chr1,197000001,0.0100752705321276
chr1,197000001,0.0100752705321276
chr2,39000001,0.0100704330267947
chr10,48000001,0.0100668553110095
chr6,134000001,0.0100655285823393
chr20,46000001,0.0100641104003307
chr4,141000001,0.0100561908027518
chr3,33000001,0.0100534455143078
chr12,15000001,0.0100447268391847
chr9,109000001,0.0100353491395524
chr12,79000001,0.0100341527981828
chr7,97000001,0.0100311406698867
chr2,88000001,0.0100284474406697
chr1,47000001,0.0100269640984472
chr1,47000001,0.0100269640984472
chr7,81000001,0.0100212144572147
chr17,40000001,0.0100118932935458
chr1,194000001,0.00999540953242466
chr1,194000001,0.00999540953242466
chr7,110000001,0.00999371970517021
chr5,28000001,0.00998579897141604
chr7,53000001,0.00997282683529516
chr13,52000001,0.00996358259010847
chr4,75000001,0.00996262534102281
chr2,109000001,0.00995092839612356
chr9,83000001,0.00994471358598026
chr3,159000001,0.0099405206424429
chr3,173000001,0.0099350420606082
chr11,112000001,0.00992482248983947
chr12,32000001,0.00987976385158684
chr4,150000001,0.00986949316179661
chr5,95000001,0.00986938459934466
chr14,80000001,0.00985969897473941
chr11,59000001,0.00985568296810901
chr1,210000001,0.00985512704263059
chr1,210000001,0.00985512704263059
chr18,70000001,0.00983998389829665
chr2,48000001,0.0098235315090369
chr5,116000001,0.00981482951700012
chr9,92000001,0.0098044677745864
chr9,114000001,0.00979266177351644
chr14,46000001,0.00978420891852524
chr17,47000001,0.00975684657884319
chr2,224000001,0.0097146519417083
chr8,75000001,0.00971374661968132
chr10,106000001,0.00969774929862541
chr4,84000001,0.00968852510719432
chr7,43000001,0.00968472316340964
chr17,45000001,0.00967932000293319
chr10,67000001,0.00967268934345188
chr19,21000001,0.00966711627637485
chr2,106000001,0.00964861733262308
chr15,68000001,0.00963527846999017
chr2,214000001,0.00963138599910784
chr16,21000001,0.00962317616887648
chr17,53000001,0.00958081861112411
chr12,31000001,0.00956082462385987
chr5,140000001,0.00955805839287223
chr12,56000001,0.00955621130559378
chr3,113000001,0.00954851474247529
chr15,39000001,0.00953916099601225
chr7,86000001,0.00952836625664857
chr2,157000001,0.00952336447659832
chr18,30000001,0.00951731372613497
chr6,101000001,0.00951641073511248
chr22,51000001,0.00949566267055796
chr6,132000001,0.00948858752965478
chr6,51000001,0.00946772851024895
chr6,102000001,0.00944949503749153
chr14,71000001,0.00944799837184203
chr1,117000001,0.00942057714271323
chr1,117000001,0.00942057714271323
chr2,148000001,0.00941525338356725
chr7,147000001,0.00941283361157879
chr10,58000001,0.00941261261804816
chr19,22000001,0.00941162139469796
chr1,85000001,0.00940376299175594
chr1,85000001,0.00940376299175594
chr13,78000001,0.00938250409546773
chr5,79000001,0.00937087057820664
chr16,15000001,0.00936861869651094
chr9,85000001,0.0093684054250056
chr1,95000001,0.00935683433304955
chr1,95000001,0.00935683433304955
chr6,72000001,0.00935019229639738
chr6,146000001,0.00931888923490957
chr12,21000001,0.00930241041329013
chr9,76000001,0.00929031069908902
chr10,20000001,0.00928766572339872
chr1,68000001,0.00928703241437187
chr1,68000001,0.00928703241437187
chr6,73000001,0.00928279404083069
chr1,184000001,0.00927830504139075
chr1,184000001,0.00927830504139075
chr4,88000001,0.00927262482054942
chr6,76000001,0.00926339191066361
chr2,54000001,0.00926261411387999
chr4,160000001,0.00925641163391361
chr2,143000001,0.00925174710793117
chr11,94000001,0.00924364494556451
chr4,106000001,0.00923429878621088
chr4,23000001,0.00919012773540395
chr2,144000001,0.00914829127103476
chr3,41000001,0.00914351512235242
chr6,66000001,0.00912554354981098
chr9,22000001,0.00910900790512158
chr7,141000001,0.00910115141420445
chr12,112000001,0.00909253266221117
chr3,140000001,0.00908416196271172
chr1,75000001,0.00907439455224401
chr1,75000001,0.00907439455224401
chr3,125000001,0.00905968128893597
chr6,46000001,0.00905414335312349
chr13,98000001,0.00902129321656186
chr10,65000001,0.00901682580367256
chr11,45000001,0.00901410876681976
chr4,136000001,0.00899426886468675
chr5,36000001,0.00897642725478561
chr1,53000001,0.00894236279263064
chr1,53000001,0.00894236279263064
chr1,43000001,0.00893667402099523
chr1,43000001,0.00893667402099523
chr3,120000001,0.00893348521745313
chr14,53000001,0.0089165647235816
chr9,96000001,0.00891437882846799
chr7,89000001,0.00891085098462897
chrX,102000001,0.00889305419257177
chr6,49000001,0.00889084498621727
chr19,35000001,0.00887586557407187
chr8,94000001,0.00886428757966347
chr1,52000001,0.00885979892966475
chr1,52000001,0.00885979892966475
chr7,129000001,0.00885034476447715
chr3,55000001,0.00884539774665253
chr9,36000001,0.00884189430451163
chr14,44000001,0.00883966640903586
chr1,242000001,0.00883315287389644
chr1,242000001,0.00883315287389644
chr9,82000001,0.00881151464795527
chrX,93000001,0.0088030538497028
chr2,137000001,0.00879457582061433
chr13,63000001,0.0087838494977247
chr5,69000001,0.00877533145214739
chr9,150000001,0.0087734924955005
chr12,61000001,0.00874812908582922
chr2,21000001,0.00874587718379134
chr18,43000001,0.00873610808564113
chr12,46000001,0.00871821100006018
chr10,97000001,0.00871573553121211
chr3,56000001,0.00870961140828846
chr9,48000001,0.00869782168192885
chr1,175000001,0.00869655053082659
chr1,175000001,0.00869655053082659
chr13,79000001,0.00868761835903588
chr1,113000001,0.00867946281418213
chr1,113000001,0.00867946281418213
chr1,221000001,0.00866858913177609
chr1,221000001,0.00866858913177609
chr13,51000001,0.00866562265202975
chr22,24000001,0.00866104070679421
chr1,171000001,0.00865556525613484
chr1,171000001,0.00865556525613484
chr1,146000001,0.00864796674173829
chr1,146000001,0.00864796674173829
chr1,26000001,0.00864721899191617
chr1,26000001,0.00864721899191617
chr1,174000001,0.00863600102267738
chr1,174000001,0.00863600102267738
chr4,172000001,0.00862655184240038
chr6,67000001,0.00861330756002229
chr1,79000001,0.00860878208268414
chr1,79000001,0.00860878208268414
chr5,102000001,0.00857932168741617
chrX,28000001,0.00857731687850082
chr2,156000001,0.00857509202584737
