chrom	start	end	AB1_hotspots
chr2	230384213	230385876	1
chr2	230478720	230480258	1
chr2	230493441	230495058	1
chr2	230635068	230636115	1
chr2	230903553	230904798	1
chr2	231681816	231684914	1
chr2	231841897	231843350	1
chr2	232145349	232146902	1
chr2	232190765	232192993	1
chr2	232322923	232325551	1
chr2	232343370	232344867	1
chr2	232535127	232536508	1
chr2	232768940	232770475	1
chr2	232794319	232796191	1
chr2	233080307	233082156	1
chr2	233092989	233094123	1
chr2	233210447	233211820	1
chr2	233463280	233464936	1
chr2	233549080	233551196	1
chr2	233648829	233650336	1
chr2	233964321	233965445	1
chr2	234090780	234092357	1
chr2	234140507	234142684	1
chr2	234188531	234189627	1
chr2	234243339	234244280	1
chr2	234276717	234277956	1
chr2	234288505	234290039	1
chr2	234331849	234333672	1
chr2	234354612	234356551	1
chr2	234698342	234699478	1
chr2	234704182	234705680	1
chr2	234895785	234896969	1
chr2	234942165	234944349	1
chr2	235038302	235039148	1
chr2	235217539	235218696	1
chr2	235399342	235400798	1
chr2	235504914	235506374	1
chr2	235513899	235515348	1
chr2	235626617	235628137	1
chr2	235706472	235707355	1
chr2	235742867	235744635	1
chr2	235793926	235795729	1
chr2	235804669	235806497	1
chr2	235896276	235897483	1
chr2	235942260	235944629	1
chr2	235960108	235961440	1
chr2	235989586	235991014	1
chr2	236040585	236043558	1
chr2	236067514	236069739	1
chr2	236096399	236097333	1
chr2	236277755	236279306	1
chr2	236353214	236354759	1
chr2	236375850	236377664	1
chr2	236406361	236407822	1
chr2	236470654	236473331	1
chr2	236511209	236512742	1
chr2	236520243	236522835	1
chr2	236529409	236531786	1
chr2	236559116	236561577	1
chr2	236604645	236606077	1
chr2	236617385	236620308	1
chr2	236734247	236735867	1
chr2	236834522	236836975	1
chr2	236842583	236844285	1
chr2	236950580	236953089	1
chr2	236957553	236959177	1
chr2	237007130	237008420	1
chr2	237030300	237031761	1
chr2	237228405	237230403	1
chr2	237264625	237268315	1
chr2	237400795	237402654	1
chr2	237573768	237575037	1
chr2	237597390	237598691	1
chr2	237691589	237693703	1
chr2	237721883	237723347	1
chr2	238113002	238114658	1
chr2	238208715	238210094	1
chr2	238271064	238272349	1
chr2	238315123	238316996	1
chr2	238332551	238333932	1
chr2	238453269	238455146	1
chr2	238501553	238503301	1
chr2	238631375	238633549	1
chr2	238714515	238716543	1
chr2	238728789	238730192	1
chr2	238759416	238761642	1
chr2	238773798	238774822	1
chr2	238781228	238782404	1
chr2	238810009	238812270	1
chr2	238932591	238934845	1
chr2	239006377	239008253	1
chr2	239013760	239015055	1
chr2	239036579	239038853	1
chr2	239052461	239053950	1
chr2	239123725	239126378	1
chr2	239163227	239164757	1
chr2	239182273	239184143	1
chr2	239221771	239223250	1
chr2	239375313	239376808	1
chr2	239637824	239639323	1
chr2	239673687	239674929	1
chr2	239721520	239722659	1
chr2	239764008	239765446	1
chr2	239775820	239779353	1
chr2	239858567	239859659	1
chr2	239886354	239887486	1
chr2	239917519	239919058	1
chr2	239925089	239926531	1
chr2	239930173	239931394	1
chr2	239950177	239954376	1
chr2	239972146	239973250	1
chr2	239989495	239991137	1
chr2	240003132	240004536	1
chr2	240026902	240027767	1
chr2	240035304	240036710	1
chr2	240040794	240043551	1
chr2	240044769	240046521	1
chr2	240061261	240063718	1
chr2	240100843	240101672	1
chr2	240181636	240183749	1
chr2	240291336	240292638	1
chr2	240298284	240300263	1
chr2	240327212	240329382	1
chr2	240424947	240425965	1
chr2	240435902	240437229	1
chr2	240440414	240441236	1
chr2	240461573	240462490	1
chr2	240475937	240477448	1
chr2	240480630	240482736	1
chr2	240490967	240492814	1
chr2	240614670	240616115	1
chr2	240619988	240623266	1
chr2	240629557	240631706	1
chr2	240644156	240645264	1
chr2	240660996	240662404	1
chr2	240732360	240733760	1
chr2	240741471	240743363	1
chr2	240757226	240758661	1
chr2	240817156	240818243	1
chr2	240837795	240839213	1
chr2	240844893	240846056	1
chr2	240849462	240851086	1
chr2	240873507	240875544	1
chr2	240970054	240972114	1
chr2	240993813	240995393	1
chr2	241046776	241048985	1
chr2	241090098	241092189	1
chr2	241108108	241113203	1
chr2	241151370	241152761	1
chr2	241155740	241156666	1
chr2	241169491	241171226	1
chr2	241189560	241191278	1
chr2	241197881	241199396	1
chr2	241230055	241231474	1
chr2	241274773	241275848	1
chr2	241291537	241292563	1
chr2	241295141	241297336	1
chr2	241329899	241330969	1
chr2	241376457	241377982	1
chr2	241384381	241386260	1
chr2	241399374	241400715	1
chr2	241416391	241417781	1
chr2	241453816	241455741	1
chr2	241456805	241458059	1
chr2	241509564	241511359	1
chr2	241511775	241515184	1
chr2	241561536	241564018	1
chr2	241575011	241578369	1
chr2	241617239	241619340	1
chr2	241634436	241636387	1
chr2	241647694	241648763	1
chr2	241652950	241654698	1
chr2	241658504	241661270	1
chr2	241670097	241671501	1
chr2	241675633	241677836	1
chr2	241680802	241683043	1
chr2	241725537	241726859	1
chr2	241854916	241856385	1
chr2	241857543	241858863	1
chr2	241906737	241908345	1
chr2	241911081	241913412	1
chr2	241941560	241942929	1
chr2	241948208	241949820	1
chr2	241971390	241972553	1
chr2	241974898	241976463	1
chr2	241991503	241992943	1
chr2	242010256	242011965	1
chr2	242016962	242018265	1
chr2	242067085	242069119	1
chr2	242071139	242072454	1
chr2	242129102	242130228	1
chr2	242142210	242144522	1
chr2	242147974	242151306	1
chr2	242164344	242165744	1
chr2	242174604	242176740	1
chr2	242196113	242198044	1
chr2	242344902	242346644	1
chr2	242395965	242397219	1
chr2	242441524	242442412	1
chr2	242443533	242444905	1
chr2	242445519	242447684	1
chr2	242464910	242466181	1
chr2	242489126	242491645	1
chr2	242501794	242503154	1
chr2	242507747	242509676	1
chr2	242572329	242573925	1
chr2	242593274	242594773	1
chr2	242602652	242605364	1
chr2	242619365	242620370	1
chr2	242671784	242674260	1
chr2	242677604	242680562	1
chr2	242743369	242750125	1
chr2	242796645	242797969	1
chr2	242829700	242831699	1
chr2	242921163	242924380	1
chr2	242948405	242953507	1
chr2	242961274	242962636	1
chr2	242979144	242980593	1
chr2	243051679	243053677	1
chr2	243158619	243159573	1
chr2	243175313	243177270	1
chr20	67982	70307	1
chr20	81386	83225	1
chr20	125736	126908	1
chr20	212141	212960	1
chr20	246512	248334	1
chr20	251247	252308	1
chr20	254136	255399	1
chr20	283104	283923	1
chr20	288056	289031	1
chr20	289883	291129	1
chr20	299096	300263	1
chr20	301503	302327	1
chr20	327045	329057	1
chr20	347247	349445	1
chr20	349950	350812	1
chr20	360228	361091	1
chr20	361669	363274	1
chr20	367176	368440	1
chr20	376243	377453	1
chr20	378632	380246	1
chr20	400981	402657	1
chr20	404543	405461	1
chr20	410668	412563	1
chr20	416210	417635	1
chr20	461413	462602	1
chr20	482077	483048	1
chr20	503904	506183	1
chr20	535539	536771	1
chr20	544196	545766	1
chr20	547047	547900	1
chr20	647656	648981	1
chr20	667987	669491	1
chr20	684493	686409	1
chr20	689941	691307	1
chr20	691837	693134	1
chr20	741245	743046	1
chr20	753334	754721	1
chr20	775636	777715	1
chr20	782415	784490	1
chr20	799112	800594	1
chr20	824274	825787	1
chr20	834135	835922	1
chr20	879438	880902	1
chr20	888388	891370	1
chr20	892087	895892	1
chr20	926122	927356	1
chr20	932379	933381	1
chr20	984956	986413	1
chr20	1023519	1025958	1
chr20	1042304	1043387	1
chr20	1127662	1129283	1
chr20	1130048	1131828	1
chr20	1154494	1156355	1
chr20	1161876	1164158	1
chr20	1167701	1169080	1
chr20	1260871	1263093	1
chr20	1290706	1291915	1
chr20	1293580	1295010	1
chr20	1339108	1340860	1
chr20	1349556	1351750	1
chr20	1385195	1386667	1
chr20	1427609	1429180	1
chr20	1488248	1489649	1
chr20	1680594	1681394	1
chr20	1721683	1722800	1
chr20	1757099	1758490	1
chr20	1793230	1795022	1
chr20	1856634	1859815	1
chr20	1879010	1880368	1
chr20	1907557	1909141	1
chr20	1916826	1918390	1
chr20	2036229	2037658	1
chr20	2214310	2215577	1
chr20	2307953	2309601	1
chr20	2314728	2316390	1
chr20	2320037	2321537	1
chr20	2329093	2330398	1
chr20	2380904	2381967	1
chr20	2469186	2470603	1
chr20	2473641	2474993	1
chr20	2498639	2499914	1
chr20	2573187	2574515	1
chr20	2628829	2630084	1
chr20	2668306	2669556	1
chr20	2678729	2679726	1
chr20	2717355	2718352	1
chr20	2795886	2797087	1
chr20	2801306	2803104	1
chr20	2903979	2906046	1
chr20	2928815	2930243	1
chr20	2958206	2959678	1
chr20	2969965	2971109	1
chr20	3011796	3014151	1
chr20	3045092	3046729	1
chr20	3072866	3074808	1
chr20	3081077	3082129	1
chr20	3084531	3086019	1
chr20	3146835	3149099	1
chr20	3210886	3212183	1
chr20	3634988	3635788	1
chr20	3657008	3658165	1
chr20	3659884	3661272	1
chr20	3737529	3739434	1
chr20	3784656	3786414	1
chr20	3828236	3829907	1
chr20	3839010	3840973	1
chr20	3893690	3895443	1
chr20	3904052	3905846	1
chr20	4071917	4073455	1
chr20	4105995	4107183	1
chr20	4352600	4354444	1
chr20	4442779	4444329	1
chr20	4462837	4464631	1
chr20	4594800	4596345	1
chr20	4617341	4618370	1
chr20	4637173	4638256	1
chr20	4654625	4655425	1
chr20	4707289	4708880	1
chr20	4827107	4828564	1
chr20	4834540	4835651	1
chr20	4877375	4878830	1
chr20	4941028	4942387	1
chr20	4963340	4964611	1
chr20	5026203	5028113	1
chr20	5082840	5084528	1
chr20	5115101	5117443	1
chr20	5212563	5215681	1
chr20	5222454	5223816	1
chr20	5234620	5236599	1
chr20	5375976	5377500	1
chr20	5472855	5474262	1
chr20	5477069	5478835	1
chr20	5584767	5585913	1
chr20	5646305	5648848	1
chr20	5677748	5679232	1
chr20	5694656	5696179	1
chr20	5786525	5788506	1
chr20	5836591	5837875	1
chr20	5846776	5848182	1
chr20	5982494	5983825	1
chr20	6102916	6104356	1
chr20	6122095	6123333	1
chr20	6441507	6442549	1
chr20	6637920	6639415	1
chr20	6741115	6742358	1
chr20	7065819	7067271	1
chr20	7083905	7085727	1
chr20	7202387	7204199	1
chr20	7227654	7229729	1
chr20	7550089	7551581	1
chr20	7703967	7706063	1
chr20	7883272	7885246	1
chr20	7956623	7959025	1
chr20	8218960	8220414	1
chr20	8297337	8298732	1
chr20	8492916	8493893	1
chr20	8664004	8665502	1
chr20	8804907	8806009	1
chr20	8919319	8920446	1
chr20	9044455	9045340	1
chr20	9133394	9134963	1
chr20	9281238	9283394	1
chr20	9290491	9292155	1
chr20	9730001	9732034	1
chr20	9813590	9814770	1
chr20	9959090	9960405	1
chr20	9981777	9983554	1
chr20	10045588	10047651	1
chr20	10133448	10134891	1
chr20	10152959	10154103	1
chr20	10280044	10281574	1
chr20	10408530	10410184	1
chr20	10453851	10456741	1
chr20	10628118	10628972	1
chr20	10711837	10712754	1
chr20	11014404	11016170	1
chr20	11092345	11093638	1
chr20	11243062	11244609	1
chr20	11878346	11879874	1
chr20	12222836	12224437	1
chr20	12637563	12639023	1
chr20	12719849	12721818	1
chr20	12826067	12827596	1
chr20	12829893	12830911	1
chr20	12941897	12942697	1
chr20	13204278	13205511	1
chr20	13249454	13251000	1
chr20	13290192	13291738	1
chr20	13322523	13323864	1
chr20	14055652	14057192	1
chr20	14351920	14353549	1
chr20	14508569	14510309	1
chr20	14599604	14600609	1
chr20	15057637	15059727	1
chr20	15065886	15067320	1
chr20	15240173	15241551	1
chr20	15367343	15369287	1
chr20	15652817	15654159	1
chr20	15658556	15660330	1
chr20	16013886	16015215	1
chr20	16197377	16198877	1
chr20	16723964	16725302	1
chr20	16730095	16731725	1
chr20	16962753	16964397	1
chr20	17607564	17609853	1
chr20	17621246	17623188	1
chr20	17858550	17859633	1
chr20	17905697	17906812	1
chr20	18055934	18057375	1
chr20	18141403	18142895	1
chr20	18898288	18899778	1
chr20	19260745	19261994	1
chr20	19453407	19454851	1
chr20	19573931	19574946	1
chr20	20059675	20060982	1
chr20	20087064	20088001	1
chr20	20320871	20322366	1
chr20	20380848	20382848	1
chr20	21121819	21123141	1
chr20	21447483	21449032	1
chr20	22423883	22424938	1
chr20	22779183	22780801	1
chr20	23863482	23864551	1
chr20	24528041	24529757	1
chr20	31090905	31091921	1
chr20	31914489	31915662	1
chr20	32483494	32484739	1
chr20	32674921	32677024	1
chr20	33131913	33133692	1
chr20	33797001	33798084	1
chr20	33885455	33886908	1
chr20	34847956	34849321	1
chr20	34874306	34876127	1
chr20	34959743	34961244	1
chr20	35298324	35299251	1
chr20	35872636	35874211	1
chr20	35944392	35945641	1
chr20	36067792	36068811	1
chr20	36092185	36093259	1
chr20	37876229	37877840	1
chr20	38436173	38437461	1
chr20	38656966	38658824	1
chr20	38868394	38870700	1
chr20	39455597	39457451	1
chr20	39610839	39612256	1
chr20	39810375	39811697	1
chr20	40270622	40272148	1
chr20	40584929	40586350	1
chr20	40939391	40941042	1
chr20	40992082	40993772	1
chr20	41479080	41481081	1
chr20	41608225	41609503	1
chr20	42361566	42362718	1
chr20	42622357	42624287	1
chr20	43059238	43060108	1
chr20	44076434	44077673	1
chr20	45207414	45208896	1
chr20	45259509	45260916	1
chr20	45842167	45843444	1
chr20	45931265	45932777	1
chr20	45997094	45998233	1
chr20	46290290	46291760	1
chr20	46382821	46383953	1
chr20	46542186	46542999	1
chr20	47034112	47035367	1
chr20	47199250	47201539	1
chr20	47339436	47340340	1
chr20	48024407	48025305	1
chr20	48176213	48178023	1
chr20	48211080	48212472	1
chr20	48884210	48885010	1
chr20	49162133	49162965	1
chr20	49661609	49663097	1
chr20	49840165	49841579	1
chr20	49959988	49960902	1
chr20	50014070	50015682	1
chr20	50095989	50097998	1
chr20	50460401	50461205	1
chr20	50714373	50715996	1
chr20	51302208	51303808	1
chr20	51385235	51386035	1
chr20	51392015	51393427	1
chr20	51547249	51548067	1
chr20	51689889	51691665	1
chr20	51884963	51886564	1
chr20	51925110	51927370	1
chr20	52526265	52528393	1
chr20	52821131	52822866	1
chr20	53253832	53255149	1
chr20	53410043	53412251	1
chr20	53420838	53422731	1
chr20	53619703	53621228	1
chr20	53876843	53878913	1
chr20	54054325	54055618	1
chr20	54140698	54142721	1
chr20	54236578	54237755	1
chr20	54322848	54324929	1
chr20	54346462	54348042	1
chr20	54804924	54806075	1
chr20	55101416	55102419	1
chr20	55148280	55149897	1
chr20	55391853	55393174	1
chr20	55432478	55433733	1
chr20	55446045	55447453	1
chr20	55661143	55662111	1
chr20	55835200	55836747	1
chr20	55952730	55954343	1
chr20	56034363	56035208	1
chr20	56078678	56080125	1
chr20	56163680	56165052	1
chr20	56177520	56179508	1
chr20	56184291	56186007	1
chr20	56220495	56222228	1
chr20	56242696	56244023	1
chr20	56257438	56259056	1
chr20	56286481	56287498	1
chr20	56530733	56532211	1
chr20	56788704	56790872	1
chr20	56817054	56818597	1
chr20	56943832	56945708	1
chr20	57016024	57017083	1
chr20	57068652	57070538	1
chr20	57079199	57080499	1
chr20	57126615	57128393	1
chr20	57178558	57180417	1
chr20	57183235	57185514	1
chr20	57252468	57254224	1
chr20	57397795	57399112	1
chr20	57478169	57479349	1
chr20	57876533	57877873	1
chr20	57934593	57935810	1
chr20	57945413	57946526	1
chr20	58010370	58011662	1
chr20	58015379	58016535	1
chr20	58296748	58298655	1
chr20	58312371	58313955	1
chr20	58405043	58407485	1
chr20	58586126	58588237	1
chr20	58617414	58618714	1
chr20	58663817	58665929	1
chr20	58785686	58787461	1
chr20	58796171	58797372	1
chr20	58861899	58863252	1
chr20	58909394	58910332	1
chr20	58968121	58969696	1
chr20	59125700	59127084	1
chr20	59177179	59178369	1
chr20	59361128	59363532	1
chr20	59394944	59396296	1
chr20	59456871	59458360	1
chr20	59472893	59474954	1
chr20	59512673	59513759	1
chr20	59525923	59527429	1
chr20	59558611	59561112	1
chr20	59705219	59707396	1
chr20	59745937	59747824	1
chr20	59892681	59894174	1
chr20	59967981	59970488	1
chr20	59978583	59979924	1
chr20	60088774	60089938	1
chr20	60091648	60093339	1
chr20	60119021	60120576	1
chr20	60139225	60141448	1
chr20	60172729	60173654	1
chr20	60241614	60243102	1
chr20	60255108	60256865	1
chr20	60291861	60293637	1
chr20	60304948	60306930	1
chr20	60338992	60340292	1
chr20	60389031	60390309	1
chr20	60427310	60428829	1
chr20	60442214	60443063	1
chr20	60452430	60453718	1
chr20	60457269	60460037	1
chr20	60497699	60499116	1
chr20	60542142	60543705	1
chr20	60559503	60560458	1
chr20	60649202	60650361	1
chr20	60673253	60674626	1
chr20	60738333	60739927	1
chr20	60758782	60759765	1
chr20	60765563	60766588	1
chr20	60790864	60792364	1
chr20	60924318	60925380	1
chr20	60972492	60973704	1
chr20	61030542	61031540	1
chr20	61038123	61039451	1
chr20	61066944	61068488	1
chr20	61200475	61201603	1
chr20	61292475	61293307	1
chr20	61301687	61303809	1
chr20	61303924	61305248	1
chr20	61326054	61327989	1
chr20	61340116	61341753	1
chr20	61398218	61400030	1
chr20	61410217	61411020	1
chr20	61416322	61418142	1
chr20	61444817	61445678	1
chr20	61467331	61470251	1
chr20	61496603	61498622	1
chr20	61503810	61505393	1
chr20	61506240	61507230	1
chr20	61525349	61526719	1
chr20	61640588	61641980	1
chr20	61690543	61692088	1
chr20	61721255	61722366	1
chr20	61723358	61724798	1
chr20	61784987	61787754	1
chr20	61797881	61799427	1
chr20	61849929	61851289	1
chr20	61899285	61901132	1
chr20	61938172	61940281	1
chr20	61973334	61974804	1
chr20	61979993	61981175	1
chr20	61998711	62000044	1
chr20	62003516	62004841	1
chr20	62111472	62112490	1
chr20	62152762	62154659	1
chr20	62156489	62157554	1
chr20	62189373	62192043	1
chr20	62194284	62195264	1
chr20	62271505	62273238	1
chr20	62297845	62298831	1
chr20	62323414	62325494	1
chr20	62378302	62379517	1
chr20	62399794	62401136	1
chr20	62401656	62402780	1
chr20	62417535	62418817	1
chr20	62488536	62490029	1
chr20	62516580	62518894	1
chr20	62530563	62531636	1
chr20	62556090	62557933	1
chr20	62576568	62581081	1
chr20	62662990	62664582	1
chr20	62687493	62688713	1
chr20	62690390	62691693	1
chr20	62713565	62714517	1
chr20	62735991	62737575	1
chr20	62762477	62766289	1
chr20	62825431	62826893	1
chr20	62863555	62864996	1
chr20	62878978	62880236	1
chr20	62883896	62885317	1
chr20	62940156	62941302	1
chr21	9695178	9697193	1
chr21	9825203	9828173	1
chr21	14595465	14597907	1
chr21	14599322	14601140	1
chr21	14834568	14835920	1
chr21	15089148	15091140	1
chr21	15279418	15281105	1
chr21	15344117	15346108	1
chr21	15449850	15453585	1
chr21	15586883	15589067	1
chr21	15726556	15728401	1
chr21	15841228	15843340	1
chr21	15863081	15864780	1
chr21	15958779	15960077	1
chr21	16091207	16092007	1
chr21	16139369	16141167	1
chr21	16214370	16216670	1
chr21	16241314	16242517	1
chr21	16255311	16257727	1
chr21	16316450	16317805	1
chr21	16347345	16349000	1
chr21	16367763	16369118	1
chr21	16402446	16403791	1
chr21	16450990	16452693	1
chr21	16486787	16488389	1
chr21	16688708	16690276	1
chr21	16841069	16843003	1
chr21	16945379	16947245	1
chr21	16995240	16996170	1
chr21	17159004	17161270	1
chr21	17308539	17311316	1
chr21	17433556	17434814	1
chr21	17521294	17522713	1
chr21	17651662	17653076	1
chr21	17691341	17692495	1
chr21	17725189	17727760	1
chr21	17741532	17743592	1
chr21	17750879	17752756	1
chr21	17773690	17775199	1
chr21	17828028	17829851	1
chr21	17917937	17919117	1
chr21	17960618	17962182	1
chr21	18001233	18003186	1
chr21	18096034	18097215	1
chr21	18220696	18222277	1
chr21	19137814	19139001	1
chr21	19152775	19154050	1
chr21	19331690	19332991	1
chr21	19479768	19481170	1
chr21	19565706	19567314	1
chr21	19686112	19688456	1
chr21	19924825	19925880	1
chr21	20028992	20029955	1
chr21	20058051	20060133	1
chr21	20201601	20202725	1
chr21	20674344	20675313	1
chr21	20701917	20704498	1
chr21	20829030	20829897	1
chr21	21313452	21315367	1
chr21	21386475	21388476	1
chr21	21461206	21462068	1
chr21	21642794	21644389	1
chr21	21804603	21806027	1
chr21	21815630	21816879	1
chr21	21879459	21881139	1
chr21	21886943	21888220	1
chr21	21920509	21921893	1
chr21	22100815	22101642	1
chr21	22483262	22485008	1
chr21	22500819	22502796	1
chr21	22525303	22527300	1
chr21	22587792	22589384	1
chr21	22634241	22635620	1
chr21	22813797	22815388	1
chr21	22882531	22884801	1
chr21	23108307	23110443	1
chr21	23271387	23272507	1
chr21	23361892	23363761	1
chr21	23504723	23506392	1
chr21	23630990	23633029	1
chr21	23782843	23784110	1
chr21	24054148	24055971	1
chr21	24108078	24109088	1
chr21	24272927	24274041	1
chr21	24355891	24357537	1
chr21	24435732	24437838	1
chr21	24695232	24697309	1
chr21	24806656	24808121	1
chr21	25052481	25053850	1
chr21	25091371	25092444	1
chr21	25219872	25221105	1
chr21	25245515	25247337	1
chr21	25332909	25334876	1
chr21	25336951	25338677	1
chr21	25505220	25506908	1
chr21	25586276	25588041	1
chr21	25807509	25808465	1
chr21	25900325	25902378	1
chr21	25939963	25941542	1
chr21	25963010	25964284	1
chr21	26469527	26470745	1
chr21	26508122	26510003	1
chr21	26885151	26886557	1
chr21	27045662	27047061	1
chr21	27177281	27178784	1
chr21	27268525	27270604	1
chr21	27371647	27373501	1
chr21	27426208	27427768	1
chr21	27673296	27674357	1
chr21	27750507	27751333	1
chr21	27777355	27779416	1
chr21	27794181	27796200	1
chr21	27810687	27812081	1
chr21	27877478	27879571	1
chr21	28094372	28096181	1
chr21	28209141	28210068	1
chr21	28218848	28220214	1
chr21	28388975	28391381	1
chr21	28559954	28561073	1
chr21	28563624	28565165	1
chr21	28583503	28584474	1
chr21	28619478	28621360	1
chr21	28711942	28713370	1
chr21	29009523	29010617	1
chr21	29124805	29126973	1
chr21	29284604	29286585	1
chr21	29289567	29291140	1
chr21	29446833	29448690	1
chr21	29516031	29517993	1
chr21	29802959	29804585	1
chr21	29856372	29857879	1
chr21	29960429	29961619	1
chr21	30011571	30013221	1
chr21	30131478	30133004	1
chr21	30205672	30207331	1
chr21	30324947	30326453	1
chr21	30417867	30420957	1
chr21	30532069	30533043	1
chr21	30845585	30847594	1
chr21	30956641	30958485	1
chr21	31381330	31382392	1
chr21	31389129	31390721	1
chr21	31548902	31550926	1
chr21	31587669	31588617	1
chr21	31753128	31754928	1
chr21	32033670	32035000	1
chr21	32205134	32206789	1
chr21	32215419	32217153	1
chr21	32287539	32289164	1
chr21	32289444	32291035	1
chr21	32523371	32524859	1
chr21	32527432	32528675	1
chr21	32741560	32742461	1
chr21	32745370	32746293	1
chr21	32766708	32768938	1
chr21	32810065	32811641	1
chr21	32815242	32816315	1
chr21	32995921	32997446	1
chr21	33077403	33079691	1
chr21	33273231	33274557	1
chr21	33325961	33327152	1
chr21	33420643	33421928	1
chr21	33469428	33470684	1
chr21	33481440	33482972	1
chr21	33527898	33530028	1
chr21	33537731	33539267	1
chr21	33670085	33671882	1
chr21	33691368	33692755	1
chr21	33725544	33727905	1
chr21	33753253	33755066	1
chr21	34139453	34140768	1
chr21	34375867	34377651	1
chr21	34381981	34383243	1
chr21	34431782	34432720	1
chr21	34501820	34503042	1
chr21	34511215	34512643	1
chr21	34553594	34555042	1
chr21	34649851	34651217	1
chr21	34664822	34665886	1
chr21	34941724	34942739	1
chr21	35206284	35207961	1
chr21	35221910	35223406	1
chr21	35376837	35378667	1
chr21	35406983	35408197	1
chr21	35723974	35726612	1
chr21	35773298	35775079	1
chr21	35822022	35823764	1
chr21	35883269	35884111	1
chr21	35938730	35940353	1
chr21	35940641	35941516	1
chr21	35967887	35969469	1
chr21	36125390	36126653	1
chr21	36224237	36225916	1
chr21	36235562	36236405	1
chr21	36243754	36245434	1
chr21	36278876	36281112	1
chr21	36338343	36340143	1
chr21	36353613	36354919	1
chr21	36367041	36368115	1
chr21	36523260	36524765	1
chr21	36526446	36527647	1
chr21	36560808	36561793	1
chr21	36688709	36690470	1
chr21	36821058	36823103	1
chr21	37058640	37060583	1
chr21	37306313	37307918	1
chr21	37547992	37549976	1
chr21	37607948	37608868	1
chr21	37643323	37644752	1
chr21	37870208	37872887	1
chr21	37893480	37894789	1
chr21	37996729	37998399	1
chr21	38040540	38042510	1
chr21	38073397	38075110	1
chr21	38091054	38092536	1
chr21	38127178	38129554	1
chr21	38153256	38154789	1
chr21	38161899	38163037	1
chr21	38183208	38184752	1
chr21	38222177	38224135	1
chr21	38430736	38432507	1
chr21	38768966	38770073	1
chr21	38816833	38818843	1
chr21	38884373	38886077	1
chr21	38984145	38985755	1
chr21	39253169	39255160	1
chr21	39284515	39286219	1
chr21	39327233	39329442	1
chr21	39356207	39358023	1
chr21	39731808	39733571	1
chr21	39831229	39833069	1
chr21	40011884	40013247	1
chr21	40074529	40076045	1
chr21	40118058	40120224	1
chr21	40288100	40289872	1
chr21	40316782	40318098	1
chr21	40349824	40350808	1
chr21	40387817	40389132	1
chr21	40451145	40452836	1
chr21	40483174	40485043	1
chr21	40504471	40505812	1
chr21	40757432	40758889	1
chr21	40788526	40790959	1
chr21	40851065	40851903	1
chr21	40896923	40899021	1
chr21	41019846	41021186	1
chr21	41027107	41028548	1
chr21	41096733	41098966	1
chr21	41109218	41111183	1
chr21	41260023	41260852	1
chr21	41277242	41279189	1
chr21	41345055	41347368	1
chr21	41372228	41373613	1
chr21	41388760	41390407	1
chr21	41450879	41452686	1
chr21	41531273	41532878	1
chr21	41541931	41544201	1
chr21	41549537	41550601	1
chr21	41553789	41556226	1
chr21	41691977	41693380	1
chr21	41705794	41707714	1
chr21	41770707	41771761	1
chr21	41801883	41803868	1
chr21	41816522	41818539	1
chr21	41907535	41909014	1
chr21	41917432	41919102	1
chr21	41933516	41934574	1
chr21	42030185	42031064	1
chr21	42058760	42060322	1
chr21	42104819	42105781	1
chr21	42183652	42185376	1
chr21	42378438	42379994	1
chr21	42555294	42556423	1
chr21	42594209	42595229	1
chr21	43005864	43007398	1
chr21	43073789	43075983	1
chr21	43120165	43121350	1
chr21	43121556	43123424	1
chr21	43225354	43226401	1
chr21	43254540	43256369	1
chr21	43274914	43276828	1
chr21	43321021	43322843	1
chr21	43344635	43347492	1
chr21	43414206	43415827	1
chr21	43443305	43444943	1
chr21	43457879	43462115	1
chr21	43671265	43672399	1
chr21	43706283	43708039	1
chr21	43727512	43730427	1
chr21	43793444	43795795	1
chr21	43807834	43809792	1
chr21	43865207	43866947	1
chr21	43876989	43878324	1
chr21	43896627	43898579	1
chr21	43982947	43984319	1
chr21	44028887	44030274	1
chr21	44071759	44073086	1
chr21	44166707	44168179	1
chr21	44174432	44175529	1
chr21	44193387	44194601	1
chr21	44274889	44276552	1
chr21	44279352	44280722	1
chr21	44283583	44284718	1
chr21	44317364	44318875	1
chr21	44502832	44504638	1
chr21	44506185	44507714	1
chr21	44508613	44510073	1
chr21	44535964	44537757	1
chr21	44561200	44562310	1
chr21	44590355	44591819	1
chr21	44596144	44597887	1
chr21	44695972	44697587	1
chr21	44733412	44735250	1
chr21	44763336	44764867	1
chr21	44781611	44782628	1
chr21	44802647	44803958	1
chr21	44815653	44816984	1
chr21	44819064	44820731	1
chr21	44824548	44825999	1
chr21	44837937	44839056	1
chr21	44871171	44873196	1
chr21	44875441	44876761	1
chr21	44961003	44963170	1
chr21	45011278	45012598	1
chr21	45135644	45137337	1
chr21	45159336	45162202	1
chr21	45181282	45182553	1
chr21	45358307	45359762	1
chr21	45368898	45371442	1
chr21	45387761	45389104	1
chr21	45390788	45392483	1
chr21	45402061	45403061	1
chr21	45578122	45579496	1
chr21	45589719	45591348	1
chr21	45595256	45596451	1
chr21	45605093	45606873	1
chr21	45633804	45634672	1
chr21	45652773	45653595	1
chr21	45658784	45660205	1
chr21	45712175	45713819	1
