chrom	start	end	AB2_hotspots
chr3	11950205	11951364	1
chr3	11955001	11956800	1
chr3	12199173	12201607	1
chr3	12474573	12476612	1
chr3	12615629	12617836	1
chr3	12859865	12862019	1
chr3	12979201	12981357	1
chr3	13045556	13047733	1
chr3	13058771	13060528	1
chr3	13153225	13154930	1
chr3	13216939	13218773	1
chr3	13275306	13278113	1
chr3	13527183	13528803	1
chr3	13659958	13661578	1
chr3	13676912	13678353	1
chr3	13817207	13818426	1
chr3	13836581	13838297	1
chr3	13857300	13858838	1
chr3	14408162	14409777	1
chr3	14450151	14452402	1
chr3	14530778	14532286	1
chr3	14587103	14588323	1
chr3	14816663	14818854	1
chr3	14957638	14959585	1
chr3	15029531	15031713	1
chr3	15530217	15531832	1
chr3	15561743	15563221	1
chr3	16364985	16366332	1
chr3	16407202	16408105	1
chr3	16597653	16598897	1
chr3	16663357	16664947	1
chr3	17120496	17121766	1
chr3	17151607	17153507	1
chr3	17180775	17182477	1
chr3	17189147	17191223	1
chr3	17217902	17219715	1
chr3	17890285	17892144	1
chr3	18601757	18603959	1
chr3	19787420	19790113	1
chr3	21866735	21869111	1
chr3	22153380	22155936	1
chr3	22203003	22204626	1
chr3	23371861	23374342	1
chr3	23648130	23649836	1
chr3	23674742	23676487	1
chr3	23695899	23697468	1
chr3	24642451	24643982	1
chr3	25459555	25461839	1
chr3	25728646	25730397	1
chr3	25930419	25932184	1
chr3	25962273	25963960	1
chr3	26156095	26156895	1
chr3	26902570	26904498	1
chr3	28040867	28042557	1
chr3	28647168	28649464	1
chr3	29879154	29880516	1
chr3	30267091	30269080	1
chr3	31270201	31271743	1
chr3	31849564	31852492	1
chr3	32352392	32353812	1
chr3	32372021	32374743	1
chr3	32464850	32466924	1
chr3	34200685	34201810	1
chr3	35246289	35247821	1
chr3	36416148	36417486	1
chr3	36485481	36487387	1
chr3	36798784	36800173	1
chr3	36832200	36834090	1
chr3	37515338	37517130	1
chr3	37833247	37834613	1
chr3	38125416	38126799	1
chr3	38648205	38650049	1
chr3	38725304	38727120	1
chr3	39421378	39422946	1
chr3	41018300	41020403	1
chr3	42184261	42185836	1
chr3	42415928	42418187	1
chr3	42731527	42733390	1
chr3	43793361	43794718	1
chr3	43877491	43879025	1
chr3	44139601	44141701	1
chr3	45129614	45130932	1
chr3	45165398	45167523	1
chr3	45506244	45507676	1
chr3	45817860	45820060	1
chr3	46658394	46660029	1
chr3	46911088	46912836	1
chr3	46929636	46931138	1
chr3	46978193	46979908	1
chr3	47586195	47587631	1
chr3	47893790	47895509	1
chr3	48170696	48172180	1
chr3	48197722	48199322	1
chr3	48556535	48557883	1
chr3	49320014	49321980	1
chr3	50176523	50178386	1
chr3	51352473	51354323	1
chr3	51450028	51451758	1
chr3	52105029	52106872	1
chr3	52243708	52245159	1
chr3	52847975	52849245	1
chr3	52959455	52960684	1
chr3	53216047	53217805	1
chr3	53541996	53544567	1
chr3	54076689	54078761	1
chr3	54379246	54381138	1
chr3	54486123	54487818	1
chr3	54883418	54885075	1
chr3	55222985	55224479	1
chr3	55267030	55268970	1
chr3	56433516	56435441	1
chr3	56525375	56527122	1
chr3	56828391	56830362	1
chr3	56954085	56956387	1
chr3	57197179	57198485	1
chr3	58705175	58707169	1
chr3	59889302	59890254	1
chr3	60348623	60350268	1
chr3	60479113	60481254	1
chr3	60807702	60809283	1
chr3	61665540	61667193	1
chr3	61941163	61943152	1
chr3	62406378	62408272	1
chr3	62586249	62588627	1
chr3	62882240	62884096	1
chr3	63436756	63438800	1
chr3	64472322	64473874	1
chr3	64479474	64481064	1
chr3	65831294	65833430	1
chr3	66699024	66701308	1
chr3	67429688	67431980	1
chr3	70297606	70299879	1
chr3	70447166	70449307	1
chr3	71021460	71023509	1
chr3	71217549	71219996	1
chr3	71246736	71248308	1
chr3	71350956	71353210	1
chr3	71476733	71478540	1
chr3	71702878	71704509	1
chr3	71742873	71745046	1
chr3	71770247	71771906	1
chr3	73415406	73417063	1
chr3	73603190	73604980	1
chr3	73914892	73915692	1
chr3	74320803	74323300	1
chr3	76157733	76160072	1
chr3	77750437	77752025	1
chr3	81189293	81190665	1
chr3	81426776	81428746	1
chr3	82446687	82448511	1
chr3	84044582	84045576	1
chr3	87408509	87410582	1
chr3	96678938	96680278	1
chr3	97235804	97237034	1
chr3	97721583	97723285	1
chr3	100592177	100593788	1
chr3	101671061	101672719	1
chr3	101810101	101811711	1
chr3	101900884	101902708	1
chr3	103025979	103027662	1
chr3	103855420	103856310	1
chr3	106400204	106401506	1
chr3	106420615	106422597	1
chr3	106925467	106927444	1
chr3	107481202	107483409	1
chr3	108636635	108638554	1
chr3	109520307	109522266	1
chr3	110489829	110491539	1
chr3	110512401	110514181	1
chr3	110927965	110930435	1
chr3	111416952	111418376	1
chr3	113008065	113010319	1
chr3	113594672	113596634	1
chr3	113617251	113618623	1
chr3	113650612	113653247	1
chr3	113679443	113681811	1
chr3	114370711	114371813	1
chr3	114425297	114427214	1
chr3	115646805	115648527	1
chr3	116350321	116351990	1
chr3	116378440	116380391	1
chr3	116450883	116452744	1
chr3	116598591	116600564	1
chr3	117011074	117012755	1
chr3	117236881	117238604	1
chr3	117999326	118001359	1
chr3	119347132	119348610	1
chr3	122126754	122129032	1
chr3	122288873	122290872	1
chr3	122831768	122833227	1
chr3	122858080	122859960	1
chr3	123138009	123139937	1
chr3	123196319	123198020	1
chr3	123960770	123962560	1
chr3	124482191	124483622	1
chr3	124685825	124687161	1
chr3	124765869	124767171	1
chr3	124869592	124871081	1
chr3	124937174	124938939	1
chr3	126287850	126289852	1
chr3	126781878	126783494	1
chr3	126803857	126805963	1
chr3	126865417	126867035	1
chr3	127472300	127474032	1
chr3	127708960	127710565	1
chr3	128184679	128185779	1
chr3	129377349	129379344	1
chr3	131373217	131375887	1
chr3	131835933	131837498	1
chr3	132881425	132883432	1
chr3	133140337	133141490	1
chr3	133590105	133591841	1
chr3	134386759	134388720	1
chr3	134623864	134625297	1
chr3	134815002	134816610	1
chr3	135457193	135458932	1
chr3	138346865	138349457	1
chr3	138988923	138990343	1
chr3	139032547	139034563	1
chr3	139043611	139045133	1
chr3	141022019	141023410	1
chr3	141667529	141669082	1
chr3	144642106	144643741	1
chr3	147361460	147362848	1
chr3	147948751	147950750	1
chr3	150167780	150169595	1
chr3	150398176	150399599	1
chr3	150624935	150626918	1
chr3	154714030	154716319	1
chr3	154826672	154827544	1
chr3	154898929	154900869	1
chr3	156697410	156699094	1
chr3	159268455	159270610	1
chr3	159477038	159478659	1
chr3	165263874	165265703	1
chr3	168269134	168271329	1
chr3	168341213	168343328	1
chr3	168982730	168984660	1
chr3	170838121	170839525	1
chr3	172047298	172049607	1
chr3	172294495	172296468	1
chr3	172973184	172974829	1
chr3	174990679	174992835	1
chr3	176030665	176032093	1
chr3	176807809	176809733	1
chr3	176867475	176870208	1
chr3	176928508	176930189	1
chr3	177577872	177579582	1
chr3	177742803	177744813	1
chr3	178205000	178206375	1
chr3	178566910	178569374	1
chr3	179375040	179377230	1
chr3	180522395	180524605	1
chr3	181736382	181738216	1
chr3	182226245	182228230	1
chr3	182314179	182315820	1
chr3	182392858	182394745	1
chr3	182426527	182427965	1
chr3	183108251	183110318	1
chr3	183536129	183538057	1
chr3	183554843	183556167	1
chr3	184089811	184091271	1
chr3	184115652	184116962	1
chr3	184318206	184320250	1
chr3	184436435	184438859	1
chr3	184813577	184815713	1
chr3	185564341	185566710	1
chr3	185893555	185895316	1
chr3	185918390	185921705	1
chr3	186005216	186007128	1
chr3	186357141	186358754	1
chr3	186883557	186885659	1
chr3	187330258	187332089	1
chr3	188069130	188071459	1
chr3	188201565	188203041	1
chr3	188326751	188328780	1
chr3	189033576	189035380	1
chr3	189043080	189045402	1
chr3	189479090	189480413	1
chr3	189845792	189847120	1
chr3	190222561	190225136	1
chr3	190513291	190514815	1
chr3	190577753	190579942	1
chr3	190724053	190726879	1
chr3	191223112	191225657	1
chr3	191626453	191628588	1
chr3	191842974	191844234	1
chr3	192017545	192019569	1
chr3	192051984	192054439	1
chr3	192092046	192094285	1
chr3	192129541	192130953	1
chr3	192156559	192158588	1
chr3	192211105	192212150	1
chr3	192293554	192295460	1
chr3	192333975	192336114	1
chr3	192343469	192345397	1
chr3	192511912	192513304	1
chr3	192594596	192596133	1
chr3	192607988	192609453	1
chr3	192756841	192759753	1
chr3	192847575	192849133	1
chr3	193135060	193137245	1
chr3	193407914	193410083	1
chr3	193639721	193640566	1
chr3	193779767	193781716	1
chr3	193886664	193888758	1
chr3	193940128	193941242	1
chr3	193953700	193955998	1
chr3	193970626	193972403	1
chr3	194089541	194091764	1
chr3	194174535	194175963	1
chr3	194213942	194216124	1
chr3	194227820	194229453	1
chr3	194361212	194363883	1
chr3	194537285	194539758	1
chr3	194588482	194590404	1
chr3	194665886	194667355	1
chr3	194705307	194707266	1
chr3	194744867	194746391	1
chr3	194755241	194758184	1
chr3	194768961	194770864	1
chr3	194822121	194823314	1
chr3	195222819	195223693	1
chr3	195223783	195225128	1
chr3	195299000	195300390	1
chr3	195357558	195358862	1
chr3	195561137	195563485	1
chr3	195585701	195587493	1
chr3	195594645	195598319	1
chr3	195601895	195605271	1
chr3	195619674	195621537	1
chr3	195773612	195776455	1
chr3	195855770	195857340	1
chr3	195922469	195925154	1
chr3	195964430	195967056	1
chr3	196315918	196319400	1
chr3	196322500	196324079	1
chr3	196384633	196388255	1
chr3	196536819	196539398	1
chr3	196541389	196543346	1
chr3	196551141	196553212	1
chr3	196673381	196676092	1
chr3	196689031	196690370	1
chr3	196727697	196731446	1
chr3	196751449	196753507	1
chr3	196762249	196764611	1
chr3	196984174	196986221	1
chr3	197074756	197076103	1
chr3	197080160	197082709	1
chr3	197274318	197275834	1
chr3	197302975	197305322	1
chr3	197563472	197566537	1
chr3	197570453	197572480	1
chr3	197774643	197776990	1
chr3	197864786	197868091	1
chr4	57826	59277	1
chr4	500119	501811	1
chr4	685959	687755	1
chr4	693637	695852	1
chr4	746888	749580	1
chr4	802414	804264	1
chr4	841534	844107	1
chr4	877134	879645	1
chr4	990226	993795	1
chr4	1020059	1022412	1
chr4	1236089	1237940	1
chr4	1310462	1313008	1
chr4	1319593	1321276	1
chr4	1323726	1325063	1
chr4	1326603	1329114	1
chr4	1346942	1348686	1
chr4	1495900	1498664	1
chr4	1525406	1527270	1
chr4	1532975	1535578	1
chr4	1553888	1556225	1
chr4	1596222	1597949	1
chr4	1623333	1625895	1
chr4	1762234	1764260	1
chr4	1775382	1776890	1
chr4	1787585	1790316	1
chr4	1799144	1801261	1
chr4	1811142	1812850	1
chr4	1833632	1835794	1
chr4	1863222	1866132	1
chr4	1979325	1982182	1
chr4	2046500	2048165	1
chr4	2082047	2083391	1
chr4	2134834	2136006	1
chr4	2141504	2143340	1
chr4	2304362	2306978	1
chr4	2335413	2337190	1
chr4	2405757	2407460	1
chr4	2443059	2445066	1
chr4	2460249	2462467	1
chr4	2478703	2480271	1
chr4	2506901	2507749	1
chr4	2653352	2655314	1
chr4	2693238	2694709	1
chr4	2832993	2835996	1
chr4	2939214	2942552	1
chr4	3036869	3038162	1
chr4	3233204	3234754	1
chr4	3254440	3256301	1
chr4	3425673	3427211	1
chr4	3429464	3433279	1
chr4	3490884	3492359	1
chr4	3535589	3537234	1
chr4	3605599	3607413	1
chr4	3616084	3618627	1
chr4	3690279	3691623	1
chr4	3723385	3727283	1
chr4	3827168	3828921	1
chr4	3833760	3835717	1
chr4	4266803	4268531	1
chr4	4485057	4486257	1
chr4	4501394	4504454	1
chr4	4505358	4507307	1
chr4	4530630	4532789	1
chr4	4568867	4571262	1
chr4	4604564	4606283	1
chr4	4682927	4684736	1
chr4	4773328	4774148	1
chr4	4935618	4937364	1
chr4	5059097	5060937	1
chr4	5101388	5103654	1
chr4	5124741	5126292	1
chr4	5141966	5145676	1
chr4	5232701	5234535	1
chr4	5399871	5402070	1
chr4	5639635	5643745	1
chr4	5742121	5744865	1
chr4	5817029	5819488	1
chr4	5971091	5972880	1
chr4	6067484	6070011	1
chr4	6140937	6143575	1
chr4	6191919	6193324	1
chr4	6198113	6200511	1
chr4	6346740	6349125	1
chr4	6355221	6356760	1
chr4	6366292	6369778	1
chr4	6550098	6552237	1
chr4	6614947	6617239	1
chr4	6628110	6630434	1
chr4	6689814	6691383	1
chr4	6779270	6780725	1
chr4	6793031	6795040	1
chr4	7030919	7032220	1
chr4	7202838	7204069	1
chr4	7253086	7254240	1
chr4	7642490	7643700	1
chr4	7671780	7673550	1
chr4	7723757	7726448	1
chr4	7809154	7810684	1
chr4	7843015	7845391	1
chr4	8308534	8309940	1
chr4	8555747	8557697	1
chr4	8586074	8588240	1
chr4	8736670	8738340	1
chr4	8775022	8776871	1
chr4	8841369	8842665	1
chr4	9911516	9913576	1
chr4	10416558	10418250	1
chr4	10698427	10700227	1
chr4	10916189	10917878	1
chr4	11050421	11051964	1
chr4	11410855	11413277	1
chr4	11540548	11542335	1
chr4	11970866	11972396	1
chr4	12321298	12322998	1
chr4	14035679	14037247	1
chr4	14394035	14396019	1
chr4	14925392	14927061	1
chr4	15913315	15915096	1
chr4	16202579	16204425	1
chr4	16579768	16581497	1
chr4	16673580	16675447	1
chr4	17239146	17241518	1
chr4	18751656	18753615	1
chr4	19087495	19088990	1
chr4	20085978	20088835	1
chr4	20485105	20486988	1
chr4	20528128	20529913	1
chr4	20543817	20545345	1
chr4	21452750	21454663	1
chr4	21690113	21692501	1
chr4	21715934	21717891	1
chr4	22521750	22523679	1
chr4	22831650	22833760	1
chr4	23021660	23022853	1
chr4	23142347	23144215	1
chr4	23183713	23185078	1
chr4	23562708	23564486	1
chr4	23769439	23771062	1
chr4	23922633	23924555	1
chr4	24134289	24136119	1
chr4	24282536	24284226	1
chr4	24437841	24440474	1
chr4	24759707	24761707	1
chr4	25067375	25069469	1
chr4	25451877	25453638	1
chr4	25626967	25628441	1
chr4	26401839	26403934	1
chr4	26781602	26783858	1
chr4	28245491	28247185	1
chr4	28935553	28936998	1
chr4	29127659	29130308	1
chr4	29312931	29314373	1
chr4	31313070	31314983	1
chr4	31398149	31400089	1
chr4	32259825	32261625	1
chr4	32591989	32593958	1
chr4	33640856	33642603	1
chr4	35150718	35152174	1
chr4	36302651	36304650	1
chr4	36540463	36542318	1
chr4	36671765	36673757	1
chr4	37536462	37538353	1
chr4	37660171	37662902	1
chr4	38102181	38103575	1
chr4	38960294	38962069	1
chr4	38978883	38981540	1
chr4	39108189	39109934	1
chr4	39307147	39309736	1
chr4	40471327	40472891	1
chr4	40658444	40659912	1
chr4	40871322	40873240	1
chr4	41636118	41637922	1
chr4	42193047	42195091	1
chr4	52756268	52758289	1
chr4	54656885	54658344	1
chr4	55581000	55582810	1
chr4	55809590	55810514	1
chr4	57172345	57174319	1
chr4	57636295	57638376	1
chr4	60865666	60867063	1
chr4	62162535	62164517	1
chr4	63207586	63208404	1
chr4	66562578	66564083	1
chr4	66599887	66601369	1
chr4	68058395	68060150	1
chr4	68457217	68458887	1
chr4	68739502	68741361	1
chr4	70517144	70519565	1
chr4	71470477	71471964	1
chr4	71519446	71521596	1
chr4	72416795	72418763	1
chr4	73254699	73256831	1
chr4	74591330	74593179	1
chr4	74711195	74712655	1
chr4	75628616	75630338	1
chr4	75746161	75747897	1
chr4	77439648	77441331	1
chr4	77767005	77769413	1
chr4	78623542	78625554	1
chr4	79247741	79249141	1
chr4	79829151	79830763	1
chr4	79881394	79883566	1
chr4	79951038	79952544	1
chr4	80082681	80084414	1
chr4	80988909	80991088	1
chr4	81059512	81061496	1
chr4	81151265	81152499	1
chr4	82642999	82645165	1
chr4	83370617	83372557	1
chr4	83674581	83676367	1
chr4	83990713	83993510	1
chr4	84004750	84006238	1
chr4	84071406	84072835	1
chr4	84902346	84904081	1
chr4	85432011	85434597	1
chr4	85446930	85448409	1
chr4	86436908	86438892	1
chr4	86603365	86605438	1
chr4	86810481	86811533	1
chr4	86929610	86932078	1
chr4	87021383	87023535	1
chr4	87182679	87185297	1
chr4	87215585	87217120	1
chr4	88067986	88069601	1
chr4	89454136	89455986	1
chr4	90125990	90128082	1
chr4	90168229	90169735	1
chr4	91114247	91115795	1
chr4	91867649	91868998	1
chr4	94159036	94160813	1
chr4	94232079	94233809	1
chr4	94759205	94761422	1
chr4	95600203	95602283	1
chr4	95895711	95897331	1
chr4	96181675	96183466	1
chr4	97539872	97541418	1
chr4	99529271	99531316	1
chr4	102074948	102076370	1
chr4	103219809	103222266	1
chr4	103388087	103390090	1
chr4	104802952	104805132	1
chr4	104930787	104932455	1
chr4	106481531	106483662	1
chr4	106506310	106508444	1
chr4	107500440	107501869	1
chr4	108604392	108606783	1
chr4	109636743	109638424	1
chr4	109659224	109661011	1
chr4	109980348	109982447	1
chr4	110497165	110498581	1
chr4	111324492	111325816	1
chr4	111932960	111934743	1
chr4	112013366	112014871	1
chr4	113245940	113247702	1
chr4	113917130	113919233	1
chr4	113966294	113969666	1
chr4	113990087	113991786	1
chr4	114241027	114242407	1
chr4	114610983	114612209	1
chr4	115282045	115283979	1
chr4	115665246	115666981	1
chr4	116166940	116167740	1
chr4	117544273	117545278	1
chr4	118479267	118480816	1
chr4	119663018	119665041	1
chr4	120423886	120426344	1
chr4	121543811	121545709	1
chr4	121975883	121977858	1
chr4	122656740	122658613	1
chr4	123782200	123783366	1
chr4	126479952	126481303	1
chr4	126722016	126723665	1
chr4	127272959	127275337	1
chr4	129380631	129382502	1
chr4	129681918	129683429	1
chr4	129865677	129867657	1
chr4	132892931	132893893	1
chr4	137538290	137540371	1
chr4	137968336	137970058	1
chr4	138541273	138543342	1
chr4	139309947	139312372	1
chr4	139555271	139557384	1
chr4	140599666	140601398	1
chr4	140833684	140835737	1
chr4	141561768	141563835	1
chr4	141880424	141881988	1
chr4	142809359	142811395	1
chr4	143226842	143229015	1
chr4	143441239	143443725	1
chr4	145195094	145196833	1
chr4	145226183	145228191	1
chr4	146746858	146748255	1
chr4	146824353	146827185	1
chr4	146871711	146874292	1
chr4	147177117	147178500	1
chr4	149346687	149348797	1
chr4	150633476	150635412	1
chr4	153232649	153234736	1
chr4	153564972	153566651	1
chr4	153822694	153824781	1
chr4	155681120	155683358	1
chr4	157163540	157165526	1
chr4	158714856	158715708	1
chr4	158739407	158741331	1
chr4	158744004	158745816	1
chr4	159121742	159123775	1
chr4	159618716	159620464	1
chr4	159649965	159651827	1
chr4	160140200	160142385	1
chr4	160181644	160183356	1
chr4	161057700	161059040	1
chr4	162240190	162242141	1
chr4	162360729	162362046	1
chr4	163535244	163536583	1
chr4	163729871	163732111	1
chr4	163796803	163798604	1
chr4	163999131	164001666	1
chr4	164490027	164491285	1
chr4	165558844	165560301	1
chr4	167018153	167020174	1
chr4	167644219	167646360	1
chr4	167850964	167853322	1
chr4	169765512	169767104	1
chr4	169963711	169965026	1
chr4	169973191	169975432	1
chr4	170020395	170021934	1
chr4	170773383	170775533	1
chr4	172031457	172033437	1
chr4	173207564	173209086	1
chr4	174352380	174354213	1
chr4	175124135	175126696	1
chr4	175241409	175243688	1
chr4	175490884	175492940	1
chr4	175960392	175962534	1
chr4	176670028	176671420	1
chr4	177293456	177295123	1
chr4	177338740	177341316	1
chr4	177609458	177611926	1
chr4	177973252	177975185	1
chr4	178150944	178153234	1
chr4	178260190	178262292	1
chr4	178277466	178279159	1
chr4	178294654	178296820	1
chr4	178469263	178472134	1
chr4	178506620	178508780	1
chr4	178990449	178992633	1
chr4	179541378	179543120	1
chr4	179548923	179550659	1
chr4	179714434	179716597	1
chr4	179932659	179935020	1
chr4	180306450	180308470	1
chr4	180547162	180548893	1
chr4	181021542	181023531	1
chr4	181123704	181125899	1
chr4	181312348	181314275	1
chr4	182065000	182067865	1
chr4	182731856	182733827	1
chr4	182774117	182775802	1
chr4	182834015	182835596	1
chr4	183516924	183519662	1
chr4	183542169	183543798	1
chr4	183599235	183601662	1
chr4	183755615	183757889	1
chr4	183801757	183803734	1
chr4	183812719	183814724	1
chr4	184038242	184040483	1
chr4	184170263	184172657	1
chr4	184188309	184190962	1
chr4	184311952	184313695	1
chr4	184335918	184337972	1
chr4	184512911	184514919	1
chr4	184571220	184574283	1
chr4	184584722	184587236	1
chr4	185121533	185123457	1
chr4	185302805	185305407	1
chr4	185479050	185482055	1
chr4	185587940	185589482	1
chr4	185798748	185800634	1
chr4	185805003	185807500	1
chr4	185891920	185893723	1
chr4	186022662	186025146	1
chr4	186371294	186373252	1
chr4	186470610	186471741	1
chr4	186525610	186527371	1
chr4	186594670	186596809	1
chr4	186694464	186696548	1
chr4	186882456	186884730	1
chr4	186907876	186909789	1
chr4	187057356	187059262	1
chr4	187182649	187184444	1
chr4	187232928	187234710	1
chr4	187352524	187354058	1
chr4	187390555	187392802	1
chr4	187405350	187407714	1
chr4	187524944	187527135	1
chr4	187563748	187565676	1
chr4	187587413	187589818	1
chr4	187700732	187702251	1
chr4	187711472	187713099	1
chr4	187722452	187725344	1
chr4	187742550	187743709	1
chr4	187926994	187928476	1
chr4	187967451	187969508	1
chr4	187980750	187982698	1
chr4	188047236	188048645	1
chr4	188289828	188291656	1
chr4	188470692	188472955	1
chr4	188652441	188653904	1
chr4	188690374	188693181	1
chr4	188719698	188722512	1
chr4	188849759	188851431	1
chr4	188948238	188949628	1
chr4	189138822	189141341	1
chr4	189153852	189156006	1
chr4	189352323	189354677	1
chr4	189390347	189393427	1
chr4	189494205	189495553	1
chr4	189512260	189513512	1
chr4	189523822	189525930	1
chr4	189543957	189547378	1
chr4	189601501	189603677	1
chr4	189790099	189792128	1
chr4	189885542	189887392	1
chr4	189892243	189894680	1
chr4	189922479	189924455	1
chr4	189994875	189996449	1
chr4	190036121	190038079	1
chr4	190068125	190069720	1
chr4	190203013	190205189	1
chr4	190208884	190210881	1
chr4	190243937	190245959	1
chr4	190332949	190335111	1
chr4	190547117	190548323	1
chr4	190575417	190576716	1
chr4	190577378	190578283	1
chr4	190639343	190641551	1
chr4	190658044	190658928	1
chr4	190669656	190670510	1
chr4	190672917	190674252	1
chr4	190708826	190712107	1
chr4	190741152	190742499	1
chr4	190756177	190759958	1
chr4	190765507	190768946	1
chr4	190815866	190816818	1
chr4	190853626	190854569	1
chr4	191027048	191028843	1
chr5	117954	120017	1
chr5	161453	165076	1
chr5	187412	190430	1
chr5	195860	198209	1
chr5	402342	404419	1
chr5	413782	416570	1
chr5	488382	495089	1
chr5	525417	526855	1
chr5	539474	541237	1
chr5	667926	670837	1
chr5	685550	688354	1
chr5	778697	780542	1
chr5	1062162	1065100	1
chr5	1073986	1081051	1
chr5	1092960	1094814	1
chr5	1121374	1123256	1
chr5	1161795	1163375	1
chr5	1200179	1203290	1
chr5	1213855	1216010	1
chr5	1233104	1235277	1
chr5	1266401	1267560	1
chr5	1298073	1301257	1
chr5	1356732	1358692	1
chr5	1390861	1392646	1
chr5	1413818	1416325	1
chr5	1483217	1484976	1
chr5	1518857	1520154	1
chr5	1551231	1554172	1
chr5	1762995	1764900	1
chr5	1887538	1889142	1
chr5	1944896	1946727	1
chr5	1949812	1951794	1
chr5	2131611	2134019	1
chr5	2149680	2151147	1
chr5	2278212	2279570	1
chr5	2369617	2371775	1
chr5	2593241	2595297	1
chr5	2609080	2610561	1
chr5	2626905	2629457	1
chr5	2761468	2763769	1
chr5	2780468	2781639	1
chr5	2886337	2887593	1
chr5	2960393	2962247	1
chr5	2980390	2982638	1
chr5	3016378	3018120	1
chr5	3252938	3254600	1
chr5	3360549	3363058	1
chr5	3391686	3394177	1
chr5	3454376	3456428	1
chr5	3604724	3607316	1
chr5	3678480	3680628	1
chr5	3685682	3687471	1
chr5	3752190	3753994	1
chr5	3857510	3859461	1
chr5	4093748	4095398	1
chr5	4397137	4399533	1
chr5	4439249	4441397	1
chr5	4585475	4587426	1
chr5	4631554	4633186	1
chr5	4800800	4802574	1
chr5	4997582	4999331	1
chr5	5207226	5209530	1
chr5	5391371	5393090	1
chr5	5405000	5407264	1
chr5	5545571	5547474	1
chr5	5579523	5581377	1
chr5	5610750	5612256	1
chr5	5673970	5675750	1
chr5	5797751	5800246	1
chr5	5826032	5828132	1
chr5	5972105	5974149	1
chr5	6322179	6324014	1
chr5	6600569	6602639	1
chr5	6858711	6860935	1
chr5	7489917	7491760	1
chr5	7796533	7798146	1
chr5	7853520	7855965	1
chr5	7874849	7877483	1
chr5	8073264	8075075	1
chr5	8406767	8408748	1
chr5	8445706	8447866	1
chr5	8586031	8587814	1
chr5	9085954	9087907	1
chr5	9160575	9162264	1
chr5	9203007	9205057	1
chr5	9455759	9457860	1
chr5	9616792	9618947	1
chr5	9717348	9720043	1
chr5	10029700	10031898	1
chr5	10310437	10312381	1
chr5	10574408	10576168	1
chr5	10618740	10620752	1
chr5	10666677	10669643	1
chr5	10693288	10695293	1
chr5	10709843	10711730	1
chr5	10965818	10967597	1
chr5	11171712	11173724	1
chr5	11300116	11302794	1
chr5	11395447	11396931	1
chr5	11427993	11428984	1
chr5	11912481	11914345	1
chr5	13738007	13742034	1
chr5	14033595	14035668	1
chr5	14068332	14070053	1
chr5	14292728	14294523	1
chr5	14857817	14859527	1
chr5	14988702	14990645	1
chr5	15593147	15595306	1
chr5	16172641	16173982	1
chr5	17399552	17402336	1
chr5	17518322	17519857	1
chr5	17525427	17526318	1
chr5	17581880	17582749	1
chr5	17584484	17585407	1
chr5	17593575	17594418	1
chr5	17596520	17598719	1
chr5	18049819	18052087	1
chr5	18848156	18849527	1
chr5	19916411	19918389	1
chr5	20395045	20396449	1
chr5	21483231	21484047	1
chr5	22152174	22154638	1
chr5	23154068	23156501	1
chr5	23242582	23244622	1
chr5	28695883	28698101	1
chr5	31094615	31096400	1
chr5	31868664	31870211	1
chr5	31885557	31887466	1
chr5	32058223	32059890	1
chr5	32106829	32108369	1
chr5	33593634	33595089	1
chr5	34180100	34181315	1
chr5	34860670	34862759	1
chr5	36433115	36434957	1
chr5	37753502	37755866	1
chr5	38041542	38043698	1
chr5	39437485	39439780	1
chr5	52232818	52234272	1
chr5	54536612	54538100	1
chr5	56190358	56192301	1
chr5	56938535	56940250	1
chr5	58172258	58173850	1
chr5	58721589	58723054	1
chr5	58948840	58950511	1
chr5	60935378	60938282	1
chr5	61086059	61088230	1
chr5	62824867	62826670	1
chr5	64238114	64240119	1
chr5	64966845	64968112	1
chr5	65598976	65601128	1
chr5	65910898	65912644	1
chr5	66222583	66224389	1
chr5	66275997	66278213	1
chr5	66356233	66357830	1
chr5	67096544	67098746	1
chr5	68004070	68006043	1
chr5	71239816	71241610	1
chr5	71524130	71525711	1
chr5	72204616	72206141	1
chr5	72423026	72425285	1
chr5	72575944	72578140	1
chr5	72599540	72601210	1
chr5	73221387	73222988	1
chr5	73506489	73508463	1
chr5	73578530	73580371	1
chr5	73946947	73949315	1
chr5	73966318	73968250	1
chr5	74239821	74241630	1
chr5	75243825	75245400	1
chr5	75486068	75487620	1
chr5	75781485	75783307	1
chr5	75788091	75789714	1
chr5	76719871	76722130	1
chr5	76889808	76892459	1
chr5	76948429	76950111	1
chr5	77934042	77935787	1
chr5	78125085	78126836	1
chr5	78982757	78984134	1
chr5	79007837	79010383	1
chr5	79401893	79403681	1
chr5	80100594	80102039	1
chr5	80481832	80483852	1
chr5	81453257	81455370	1
chr5	81714416	81716155	1
chr5	81943348	81944877	1
chr5	82082304	82084044	1
chr5	83367532	83369324	1
chr5	86463205	86465134	1
chr5	88889668	88892339	1
chr5	89004770	89006615	1
chr5	89586108	89587534	1
chr5	90795415	90796975	1
chr5	92634617	92636944	1
chr5	92993642	92995709	1
chr5	94196991	94198110	1
chr5	95111685	95113203	1
chr5	95782286	95783486	1
chr5	95821591	95823728	1
chr5	96373560	96375013	1
chr5	99259494	99261131	1
